sample_name,my_strain,pq,af_label,sample_num,date_time,time,dcw,od600,glucose,acetate,formate,ethanol,lactate,succinate,pyruvate,org_file,id_num,ale_strain,media_num,condition,replicate,timecourse_name
1_1__750pq__rep1__samp6,1_1,750,A23.F12,6,2022-06-10 11:06:41,15.24722222238779,1.0516880000000002,0.748,,,,,,,,ROS_HPLC_Plate_3.xlsx,ID # 4,A11 F83 I1,1969,1_1__750pq,1,1_1__750pq__rep1
1_1__750pq__rep2__samp0,1_1,750,A24.F12,0,2022-06-09 22:23:35,0,0.013418512500000002,0.00954375,,,,,,,,ROS_HPLC_Plate_3.xlsx,ID # 5,A11 F83 I1,1969,1_1__750pq,2,1_1__750pq__rep2
1_1__750pq__rep2__samp1,1_1,750,A24.F12,1,2022-06-10 00:05:28,1.6980555557529442,0.040774000000000005,0.029,33.68,0,0,,,0,0.02,ROS_HPLC_Plate_3.xlsx,ID # 5,A11 F83 I1,1969,1_1__750pq,2,1_1__750pq__rep2
1_1__750pq__rep2__samp2,1_1,750,A24.F12,2,2022-06-10 01:47:23,3.3966666666674428,0.11951000000000002,0.085,32.12,0,0,,,0,0.16,ROS_HPLC_Plate_3.xlsx,ID # 5,A11 F83 I1,1969,1_1__750pq,2,1_1__750pq__rep2
1_1__750pq__rep2__samp3,1_1,750,A24.F12,3,2022-06-10 03:29:17,5.095000000088476,0.35993600000000003,0.256,28.71,2.34,0,,,0,0.19,ROS_HPLC_Plate_3.xlsx,ID # 5,A11 F83 I1,1969,1_1__750pq,2,1_1__750pq__rep2
1_1__750pq__rep2__samp4,1_1,750,A24.F12,4,2022-06-10 05:15:10,6.859722222201526,0.853442,0.607,15.1,7.95,0,,,0,0.63,ROS_HPLC_Plate_3.xlsx,ID # 5,A11 F83 I1,1969,1_1__750pq,2,1_1__750pq__rep2
1_1__750pq__rep2__samp5,1_1,750,A24.F12,5,2022-06-10 05:19:49,6.937222222331911,0.8984340000000001,0.639,14.5,9.87,9.89,,,0,0.48,ROS_HPLC_Plate_3.xlsx,ID # 5,A11 F83 I1,1969,1_1__750pq,2,1_1__750pq__rep2
1_1__750pq__rep2__samp6,1_1,750,A24.F12,6,2022-06-10 11:14:37,12.85055555566214,1.1219880000000002,0.798,,,,,,,,ROS_HPLC_Plate_3.xlsx,ID # 5,A11 F83 I1,1969,1_1__750pq,2,1_1__750pq__rep2
1_1__750pq__rep2__samp7,1_1,750,A24.F12,7,2022-06-10 11:38:39,13.251111111079808,1.0502820000000002,0.747,,,,,,,,ROS_HPLC_Plate_3.xlsx,ID # 5,A11 F83 I1,1969,1_1__750pq,2,1_1__750pq__rep2
1_2__0pq__rep1__samp0,1_2,0,A15.F2,0,2022-06-15 17:21:27,0,0.0184800422,0.0131437,,,,,,,,ROS_HPLC_Plate_4.xlsx,ID # 15,A13 F87 I1,1966,1_2__0pq,1,1_2__0pq__rep1
1_2__0pq__rep1__samp1,1_2,0,A15.F2,1,2022-06-15 18:48:15,1.4466666664229706,0.061864,0.044,27.08,0,0,,,0,0,ROS_HPLC_Plate_4.xlsx,ID # 15,A13 F87 I1,1966,1_2__0pq,1,1_2__0pq__rep1
1_2__0pq__rep1__samp2,1_2,0,A15.F2,2,2022-06-15 20:10:15,2.813333333178889,0.198246,0.141,25.29,0,0,,,0,0,ROS_HPLC_Plate_4.xlsx,ID # 15,A13 F87 I1,1966,1_2__0pq,1,1_2__0pq__rep1
1_2__0pq__rep1__samp3,1_2,0,A15.F2,3,2022-06-15 21:46:22,4.415277777705342,0.5160020000000001,0.367,17.78,5.98,9.58,,,0,0,ROS_HPLC_Plate_4.xlsx,ID # 15,A13 F87 I1,1966,1_2__0pq,1,1_2__0pq__rep1
1_2__0pq__rep1__samp4,1_2,0,A15.F2,4,2022-06-15 23:37:02,6.259722221991979,0.861878,0.613,1.86,15.73,30.78,,,0,0,ROS_HPLC_Plate_4.xlsx,ID # 15,A13 F87 I1,1966,1_2__0pq,1,1_2__0pq__rep1
1_2__0pq__rep1__samp5,1_2,0,A15.F2,5,2022-06-15 23:41:45,6.338333333143964,0.8731260000000001,0.621,1.2,14.23,30.3,,,0,0,ROS_HPLC_Plate_4.xlsx,ID # 15,A13 F87 I1,1966,1_2__0pq,1,1_2__0pq__rep1
1_2__0pq__rep1__samp6,1_2,0,A15.F2,6,2022-06-16 09:14:18,15.880833333358169,0.9265540000000001,0.659,,,,,,,,ROS_HPLC_Plate_4.xlsx,ID # 15,A13 F87 I1,1966,1_2__0pq,1,1_2__0pq__rep1
1_2__0pq__rep2__samp0,1_2,0,A16.F2,0,2022-06-15 17:31:11,0,0.01761015,0.012525,,,,,,,,ROS_HPLC_Plate_4.xlsx,ID # 16,A13 F87 I1,1966,1_2__0pq,2,1_2__0pq__rep2
1_2__0pq__rep2__samp1,1_2,0,A16.F2,1,2022-06-15 18:53:06,1.365277777716983,0.053428,0.038,27.12,0,0,,,0,0,ROS_HPLC_Plate_4.xlsx,ID # 16,A13 F87 I1,1966,1_2__0pq,2,1_2__0pq__rep2
1_2__0pq__rep2__samp2,1_2,0,A16.F2,2,2022-06-15 20:14:57,2.7294444444123656,0.172938,0.123,25.45,1.58,0,,,0,0,ROS_HPLC_Plate_4.xlsx,ID # 16,A13 F87 I1,1966,1_2__0pq,2,1_2__0pq__rep2
1_2__0pq__rep2__samp3,1_2,0,A16.F2,3,2022-06-15 21:51:02,4.330833333253395,0.504754,0.359,18.78,5.74,10.24,,,0,0,ROS_HPLC_Plate_4.xlsx,ID # 16,A13 F87 I1,1966,1_2__0pq,2,1_2__0pq__rep2
1_2__0pq__rep2__samp4,1_2,0,A16.F2,4,2022-06-15 23:46:25,6.253888888866641,0.860472,0.612,1.75,12.11,24.5,,,0,0,ROS_HPLC_Plate_4.xlsx,ID # 16,A13 F87 I1,1966,1_2__0pq,2,1_2__0pq__rep2
1_2__0pq__rep2__samp5,1_2,0,A16.F2,5,2022-06-15 23:51:06,6.331944444507826,0.8857800000000001,0.63,1.51,14.93,30.95,,,0,0,ROS_HPLC_Plate_4.xlsx,ID # 16,A13 F87 I1,1966,1_2__0pq,2,1_2__0pq__rep2
1_2__0pq__rep2__samp6,1_2,0,A16.F2,6,2022-06-16 09:22:44,15.859166666690726,0.9434260000000001,0.671,,,,,,,,ROS_HPLC_Plate_4.xlsx,ID # 16,A13 F87 I1,1966,1_2__0pq,2,1_2__0pq__rep2
1_2__250pq__rep1__samp0,1_2,250,A15.F6,0,2022-06-17 06:46:08,0,0.0170829,0.01215,,,,,,,,ROS_HPLC_Plate_5.xlsx,ID # 13,A13 F87 I1,1968,1_2__250pq,1,1_2__250pq__rep1
1_2__250pq__rep1__samp1,1_2,250,A15.F6,1,2022-06-17 08:13:42,1.459444444393739,0.056240000000000005,0.04,24.3,0,0,,,0,0,ROS_HPLC_Plate_5.xlsx,ID # 13,A13 F87 I1,1968,1_2__250pq,1,1_2__250pq__rep1
1_2__250pq__rep1__samp2,1_2,250,A15.F6,2,2022-06-17 09:45:19,2.9863888888503425,0.19121600000000002,0.136,23.93,1.05,0,,,0,0,ROS_HPLC_Plate_5.xlsx,ID # 13,A13 F87 I1,1968,1_2__250pq,1,1_2__250pq__rep1
1_2__250pq__rep1__samp3,1_2,250,A15.F6,3,2022-06-17 10:51:59,4.097500000032596,0.413364,0.294,19.89,3.8,0,,,0,0,ROS_HPLC_Plate_5.xlsx,ID # 13,A13 F87 I1,1968,1_2__250pq,1,1_2__250pq__rep1
1_2__250pq__rep1__samp4,1_2,250,A15.F6,4,2022-06-17 11:58:39,5.208611111040227,0.7465860000000001,0.531,12.77,7.89,9.7,,,0,0,ROS_HPLC_Plate_5.xlsx,ID # 13,A13 F87 I1,1968,1_2__250pq,1,1_2__250pq__rep1
1_2__250pq__rep1__samp5,1_2,250,A15.F6,5,2022-06-17 12:03:19,5.286388888838701,0.7662700000000001,0.545,10.67,8.1,11.53,,,0,0.01,ROS_HPLC_Plate_5.xlsx,ID # 13,A13 F87 I1,1968,1_2__250pq,1,1_2__250pq__rep1
1_2__250pq__rep1__samp6,1_2,250,A15.F6,6,2022-06-17 14:39:35,7.890833333367482,1.020756,0.726,,,,,,,,ROS_HPLC_Plate_5.xlsx,ID # 13,A13 F87 I1,1968,1_2__250pq,1,1_2__250pq__rep1
1_2__250pq__rep2__samp0,1_2,250,A16.F6,0,2022-06-17 06:56:54,0,0.017030175,0.0121125,,,,,,,,ROS_HPLC_Plate_5.xlsx,ID # 14,A13 F87 I1,1968,1_2__250pq,2,1_2__250pq__rep2
1_2__250pq__rep2__samp1,1_2,250,A16.F6,1,2022-06-17 08:18:51,1.3658333332277834,0.05483400000000001,0.039,24.3,0,0,,,0,0,ROS_HPLC_Plate_5.xlsx,ID # 14,A13 F87 I1,1968,1_2__250pq,2,1_2__250pq__rep2
1_2__250pq__rep2__samp2,1_2,250,A16.F6,2,2022-06-17 09:50:00,2.8849999998346902,0.177156,0.126,24.05,0,0,,,0,0,ROS_HPLC_Plate_5.xlsx,ID # 14,A13 F87 I1,1968,1_2__250pq,2,1_2__250pq__rep2
1_2__250pq__rep2__samp3,1_2,250,A16.F6,3,2022-06-17 10:56:40,3.996111111016944,0.40633400000000003,0.289,20.34,3.27,0,,,0,0,ROS_HPLC_Plate_5.xlsx,ID # 14,A13 F87 I1,1968,1_2__250pq,2,1_2__250pq__rep2
1_2__250pq__rep2__samp4,1_2,250,A16.F6,4,2022-06-17 12:08:00,5.184999999997672,0.7339320000000001,0.522,14.67,9.51,11.73,,,0,0,ROS_HPLC_Plate_5.xlsx,ID # 14,A13 F87 I1,1968,1_2__250pq,2,1_2__250pq__rep2
1_2__250pq__rep2__samp5,1_2,250,A16.F6,5,2022-06-17 12:12:41,5.263055555464234,0.7339320000000001,0.522,12.79,9.69,13.03,,,0,0,ROS_HPLC_Plate_5.xlsx,ID # 14,A13 F87 I1,1968,1_2__250pq,2,1_2__250pq__rep2
1_2__250pq__rep2__samp6,1_2,250,A16.F6,6,2022-06-17 14:48:01,7.851944444293622,1.0151320000000001,0.722,,,,,,,,ROS_HPLC_Plate_5.xlsx,ID # 14,A13 F87 I1,1968,1_2__250pq,2,1_2__250pq__rep2
1_2__750pq__rep1__samp0,1_2,750,A15.F8,0,2022-06-17 20:22:19,0,0.0137348625,0.00976875,,,,,,,,ROS_HPLC_Plate_6.xlsx,ID # 11,A13 F87 I1,1969,1_2__750pq,1,1_2__750pq__rep1
1_2__750pq__rep1__samp1,1_2,750,A15.F8,1,2022-06-17 21:44:13,1.3650000000488944,0.037962,0.027,33.66,0,0,,,0,0.01,ROS_HPLC_Plate_6.xlsx,ID # 11,A13 F87 I1,1969,1_2__750pq,1,1_2__750pq__rep1
1_2__750pq__rep1__samp2,1_2,750,A15.F8,2,2022-06-17 23:06:09,2.730555555433966,0.11248000000000001,0.08,25.84,0,0,,,0,0.08,ROS_HPLC_Plate_6.xlsx,ID # 11,A13 F87 I1,1969,1_2__750pq,1,1_2__750pq__rep1
1_2__750pq__rep1__samp3,1_2,750,A15.F8,3,2022-06-18 00:28:04,4.095833333325572,0.29244800000000004,0.208,24.54,0,0,,,0,0.27,ROS_HPLC_Plate_6.xlsx,ID # 11,A13 F87 I1,1969,1_2__750pq,1,1_2__750pq__rep1
1_2__750pq__rep1__samp4,1_2,750,A15.F8,4,2022-06-18 01:50:00,5.461388888885267,0.663632,0.472,16.28,6.85,5.35,,,0,0.18,ROS_HPLC_Plate_6.xlsx,ID # 11,A13 F87 I1,1969,1_2__750pq,1,1_2__750pq__rep1
1_2__750pq__rep1__samp5,1_2,750,A15.F8,5,2022-06-18 01:54:40,5.539166666683741,0.6706620000000001,0.477,15.79,7.44,7.16,,,0,0.16,ROS_HPLC_Plate_6.xlsx,ID # 11,A13 F87 I1,1969,1_2__750pq,1,1_2__750pq__rep1
1_2__750pq__rep1__samp6,1_2,750,A15.F8,6,2022-06-18 15:44:18,19.366388888913207,0.9110880000000001,0.648,,,,,,,,ROS_HPLC_Plate_6.xlsx,ID # 11,A13 F87 I1,1969,1_2__750pq,1,1_2__750pq__rep1
1_2__750pq__rep2__samp0,1_2,750,A16.F8,0,2022-06-17 20:32:42,0,0.015000192200000002,0.0106687,,,,,,,,ROS_HPLC_Plate_6.xlsx,ID # 12,A13 F87 I1,1969,1_2__750pq,2,1_2__750pq__rep2
1_2__750pq__rep2__samp1,1_2,750,A16.F8,1,2022-06-17 21:54:39,1.3658333332277834,0.04639800000000001,0.033,33,0,0,,,0,0.02,ROS_HPLC_Plate_6.xlsx,ID # 12,A13 F87 I1,1969,1_2__750pq,2,1_2__750pq__rep2
1_2__750pq__rep2__samp2,1_2,750,A16.F8,2,2022-06-17 23:16:36,2.731666666455567,0.122322,0.087,31.48,0,0,,,0,0.13,ROS_HPLC_Plate_6.xlsx,ID # 12,A13 F87 I1,1969,1_2__750pq,2,1_2__750pq__rep2
1_2__750pq__rep2__samp3,1_2,750,A16.F8,3,2022-06-18 00:38:33,4.09749999968335,0.340252,0.242,22.05,2.07,0,,,0,0.3,ROS_HPLC_Plate_6.xlsx,ID # 12,A13 F87 I1,1969,1_2__750pq,2,1_2__750pq__rep2
1_2__750pq__rep2__samp4,1_2,750,A16.F8,4,2022-06-18 02:00:31,5.463611110928468,0.6523840000000001,0.464,17.24,7.31,7.85,,,0,0.16,ROS_HPLC_Plate_6.xlsx,ID # 12,A13 F87 I1,1969,1_2__750pq,2,1_2__750pq__rep2
1_2__750pq__rep2__samp5,1_2,750,A16.F8,5,2022-06-18 02:05:10,5.541111110884231,0.666444,0.474,14.7,8.17,8.27,,,0,0.27,ROS_HPLC_Plate_6.xlsx,ID # 12,A13 F87 I1,1969,1_2__750pq,2,1_2__750pq__rep2
1_2__750pq__rep2__samp6,1_2,750,A16.F8,6,2022-06-18 15:52:49,19.33527777751442,0.9181180000000001,0.653,,,,,,,,ROS_HPLC_Plate_6.xlsx,ID # 12,A13 F87 I1,1969,1_2__750pq,2,1_2__750pq__rep2
1_3__0pq__rep1__samp0,1_3,0,A25.F2,0,2022-06-04 00:48:09,0,0.01866465,0.013275,,,,,,,,ROS_HPLC_Plate_1.xlsx,ID # 7,A17 F104 I1,1966,1_3__0pq,1,1_3__0pq__rep1
1_3__0pq__rep1__samp1,1_3,0,A25.F2,1,2022-06-04 02:30:05,1.6988888887572102,0.080142,0.057,33.59,0,0,,,0,0,ROS_HPLC_Plate_1.xlsx,ID # 7,A17 F104 I1,1966,1_3__0pq,1,1_3__0pq__rep1
1_3__0pq__rep1__samp2,1_3,0,A25.F2,2,2022-06-04 04:12:01,3.3977777776890434,0.27276400000000006,0.194,29.14,1.64,0,,,0,0,ROS_HPLC_Plate_1.xlsx,ID # 7,A17 F104 I1,1966,1_3__0pq,1,1_3__0pq__rep1
1_3__0pq__rep1__samp3,1_3,0,A25.F2,3,2022-06-04 05:53:59,5.097222222131677,0.7240900000000001,0.515,19.77,6.9,10.17,,,0,0,ROS_HPLC_Plate_1.xlsx,ID # 7,A17 F104 I1,1966,1_3__0pq,1,1_3__0pq__rep1
1_3__0pq__rep1__samp4,1_3,0,A25.F2,4,2022-06-04 05:58:39,5.174999999930151,0.7536160000000002,0.536,19.68,8.32,11.97,,,0,0,ROS_HPLC_Plate_1.xlsx,ID # 7,A17 F104 I1,1966,1_3__0pq,1,1_3__0pq__rep1
1_3__0pq__rep1__samp5,1_3,0,A25.F2,5,2022-06-04 13:59:38,13.191388888692018,1.055906,0.751,,,,,,,,ROS_HPLC_Plate_1.xlsx,ID # 7,A17 F104 I1,1966,1_3__0pq,1,1_3__0pq__rep1
1_3__0pq__rep2__samp0,1_3,0,A26.F2,0,2022-06-03 23:13:28,0,0.013972125000000002,0.0099375,,,,,,,,ROS_HPLC_Plate_1.xlsx,ID # 8,A17 F104 I1,1966,1_3__0pq,2,1_3__0pq__rep2
1_3__0pq__rep2__samp1,1_3,0,A26.F2,1,2022-06-04 00:55:24,1.6988888891064562,0.060458,0.043,33.86,0,0,,,0,0,ROS_HPLC_Plate_1.xlsx,ID # 8,A17 F104 I1,1966,1_3__0pq,2,1_3__0pq__rep2
1_3__0pq__rep2__samp2,1_3,0,A26.F2,2,2022-06-04 02:39:01,3.4258333335164934,0.209494,0.149,34.84,0,0,,,0,0,ROS_HPLC_Plate_1.xlsx,ID # 8,A17 F104 I1,1966,1_3__0pq,2,1_3__0pq__rep2
1_3__0pq__rep2__samp3,1_3,0,A26.F2,3,2022-06-04 04:20:57,5.124722222448327,0.596144,0.424,21.66,6.62,11.87,,,0,0,ROS_HPLC_Plate_1.xlsx,ID # 8,A17 F104 I1,1966,1_3__0pq,2,1_3__0pq__rep2
1_3__0pq__rep2__samp4,1_3,0,A26.F2,4,2022-06-04 06:03:20,6.831111111387145,0.9392080000000002,0.668,5.83,14.49,26.25,,,0,0,ROS_HPLC_Plate_1.xlsx,ID # 8,A17 F104 I1,1966,1_3__0pq,2,1_3__0pq__rep2
1_3__0pq__rep2__samp5,1_3,0,A26.F2,5,2022-06-04 06:08:01,6.909166666853707,0.9574860000000002,0.681,5.41,14.37,26.81,,,0,0,ROS_HPLC_Plate_1.xlsx,ID # 8,A17 F104 I1,1966,1_3__0pq,2,1_3__0pq__rep2
1_3__0pq__rep2__samp6,1_3,0,A26.F2,6,2022-06-04 14:07:47,14.90527777816169,0.9363960000000001,0.666,,,,,,,,ROS_HPLC_Plate_1.xlsx,ID # 8,A17 F104 I1,1966,1_3__0pq,2,1_3__0pq__rep2
1_3__250pq__rep1__samp0,1_3,250,A25.F6,0,2022-06-06 00:49:48,0,0.0163710422,0.0116437,,,,,,,,ROS_HPLC_Plate_2.xlsx,ID # 7,A17 F104 I1,1968,1_3__250pq,1,1_3__250pq__rep1
1_3__250pq__rep1__samp1,1_3,250,A25.F6,1,2022-06-06 02:21:46,1.5327777777565643,0.066082,0.047,33.3,0,0,,,0,0,ROS_HPLC_Plate_2.xlsx,ID # 7,A17 F104 I1,1968,1_3__250pq,1,1_3__250pq__rep1
1_3__250pq__rep1__samp2,1_3,250,A25.F6,2,2022-06-06 03:53:44,3.0655555555131286,0.2109,0.15,28.57,1.1,0,,,0,0,ROS_HPLC_Plate_2.xlsx,ID # 7,A17 F104 I1,1968,1_3__250pq,1,1_3__250pq__rep1
1_3__250pq__rep1__samp3,1_3,250,A25.F6,3,2022-06-06 05:40:41,4.84805555571802,0.6284820000000001,0.447,21.58,6.49,10.46,,,0,0,ROS_HPLC_Plate_2.xlsx,ID # 7,A17 F104 I1,1968,1_3__250pq,1,1_3__250pq__rep1
1_3__250pq__rep1__samp4,1_3,250,A25.F6,4,2022-06-06 07:15:26,6.427222222380806,0.8660960000000001,0.616,6.64,14.35,27.41,,,0,0,ROS_HPLC_Plate_2.xlsx,ID # 7,A17 F104 I1,1968,1_3__250pq,1,1_3__250pq__rep1
1_3__250pq__rep1__samp5,1_3,250,A25.F6,5,2022-06-06 07:20:10,6.50611111120088,0.8562540000000001,0.609,5.76,14.15,27.11,,,0,0,ROS_HPLC_Plate_2.xlsx,ID # 7,A17 F104 I1,1968,1_3__250pq,1,1_3__250pq__rep1
1_3__250pq__rep1__samp6,1_3,250,A25.F6,6,2022-06-06 21:00:53,20.18472222215496,0.8660960000000001,0.616,,,,,,,,ROS_HPLC_Plate_2.xlsx,ID # 7,A17 F104 I1,1968,1_3__250pq,1,1_3__250pq__rep1
1_3__250pq__rep2__samp0,1_3,250,A26.F6,0,2022-06-06 01:00:16,0,0.016186575,0.0115125,,,,,,,,ROS_HPLC_Plate_2.xlsx,ID # 8,A17 F104 I1,1968,1_3__250pq,2,1_3__250pq__rep2
1_3__250pq__rep2__samp1,1_3,250,A26.F6,1,2022-06-06 02:32:16,1.5333333334419876,0.060458,0.043,32.39,0,0,,,0,0,ROS_HPLC_Plate_2.xlsx,ID # 8,A17 F104 I1,1968,1_3__250pq,2,1_3__250pq__rep2
1_3__250pq__rep2__samp2,1_3,250,A26.F6,2,2022-06-06 04:04:15,3.0663888890412636,0.20808800000000002,0.148,30.24,0,0,,,0,0,ROS_HPLC_Plate_2.xlsx,ID # 8,A17 F104 I1,1968,1_3__250pq,2,1_3__250pq__rep2
1_3__250pq__rep2__samp3,1_3,250,A26.F6,3,2022-06-06 05:45:25,4.752500000002328,0.5356860000000001,0.381,22.64,6.03,9.76,,,0,0,ROS_HPLC_Plate_2.xlsx,ID # 8,A17 F104 I1,1968,1_3__250pq,2,1_3__250pq__rep2
1_3__250pq__rep2__samp4,1_3,250,A26.F6,4,2022-06-06 07:24:54,6.410555555485189,0.854848,0.608,7.9,14.49,27.2,,,0,0,ROS_HPLC_Plate_2.xlsx,ID # 8,A17 F104 I1,1968,1_3__250pq,2,1_3__250pq__rep2
1_3__250pq__rep2__samp5,1_3,250,A26.F6,5,2022-06-06 07:29:38,6.489444444479886,0.8773440000000001,0.624,7.27,14.25,26.93,,,0,0,ROS_HPLC_Plate_2.xlsx,ID # 8,A17 F104 I1,1968,1_3__250pq,2,1_3__250pq__rep2
1_3__250pq__rep2__samp6,1_3,250,A26.F6,6,2022-06-06 21:09:25,20.15250000008382,0.842194,0.599,,,,,,,,ROS_HPLC_Plate_2.xlsx,ID # 8,A17 F104 I1,1968,1_3__250pq,2,1_3__250pq__rep2
1_3__750pq__rep1__samp0,1_3,750,A25.F11,0,2022-06-09 19:10:26,0,0.0156856172,0.0111562,,,,,,,,ROS_HPLC_Plate_3.xlsx,ID # 6,A17 F104 I1,1969,1_3__750pq,1,1_3__750pq__rep1
1_3__750pq__rep1__samp1,1_3,750,A25.F11,1,2022-06-09 20:52:19,1.6980555554036982,0.04921000000000001,0.035,33.13,0,0,,,0,0.11,ROS_HPLC_Plate_3.xlsx,ID # 6,A17 F104 I1,1969,1_3__750pq,1,1_3__750pq__rep1
1_3__750pq__rep1__samp2,1_3,750,A25.F11,2,2022-06-09 22:34:14,3.3966666666674428,0.13778800000000002,0.098,35.76,0,0,,,0,0.48,ROS_HPLC_Plate_3.xlsx,ID # 6,A17 F104 I1,1969,1_3__750pq,1,1_3__750pq__rep1
1_3__750pq__rep1__samp3,1_3,750,A25.F11,3,2022-06-10 00:16:09,5.095277777756564,0.41617600000000005,0.296,28.01,2.58,0,,,0,1.74,ROS_HPLC_Plate_3.xlsx,ID # 6,A17 F104 I1,1969,1_3__750pq,1,1_3__750pq__rep1
1_3__750pq__rep1__samp4,1_3,750,A25.F11,4,2022-06-10 01:58:03,6.793611111177597,0.9307720000000002,0.662,16.38,9.4,5.3,,,0,2.66,ROS_HPLC_Plate_3.xlsx,ID # 6,A17 F104 I1,1969,1_3__750pq,1,1_3__750pq__rep1
1_3__750pq__rep1__samp5,1_3,750,A25.F11,5,2022-06-10 02:02:40,6.870555555273313,0.995448,0.708,15.4,9.37,6.24,,,0,2.2,ROS_HPLC_Plate_3.xlsx,ID # 6,A17 F104 I1,1969,1_3__750pq,1,1_3__750pq__rep1
1_3__750pq__rep1__samp6,1_3,750,A25.F11,6,2022-06-10 11:46:43,16.604722222080454,1.1037100000000002,0.785,,,,,,,,ROS_HPLC_Plate_3.xlsx,ID # 6,A17 F104 I1,1969,1_3__750pq,1,1_3__750pq__rep1
1_3__750pq__rep2__samp0,1_3,750,A26.F11,0,2022-06-09 19:20:37,0,0.0156856172,0.0111562,,,,,,,,ROS_HPLC_Plate_3.xlsx,ID # 7,A17 F104 I1,1969,1_3__750pq,2,1_3__750pq__rep2
1_3__750pq__rep2__samp1,1_3,750,A26.F11,1,2022-06-09 21:02:32,1.6986111114383675,0.050616,0.036,31.59,0,0,,,0,0.13,ROS_HPLC_Plate_3.xlsx,ID # 7,A17 F104 I1,1969,1_3__750pq,2,1_3__750pq__rep2
1_3__750pq__rep2__samp2,1_3,750,A26.F11,2,2022-06-09 22:44:26,3.3969444446847774,0.14763,0.105,32.96,0,0,,,0,0.59,ROS_HPLC_Plate_3.xlsx,ID # 7,A17 F104 I1,1969,1_3__750pq,2,1_3__750pq__rep2
1_3__750pq__rep2__samp3,1_3,750,A26.F11,3,2022-06-10 00:26:22,5.095833333616611,0.45413800000000004,0.323,27.73,2.49,0,,,0,1.91,ROS_HPLC_Plate_3.xlsx,ID # 7,A17 F104 I1,1969,1_3__750pq,2,1_3__750pq__rep2
1_3__750pq__rep2__samp4,1_3,750,A26.F11,4,2022-06-10 02:08:19,6.7950000003911555,0.9574860000000002,0.681,16.28,9.69,6.99,,,0,2.15,ROS_HPLC_Plate_3.xlsx,ID # 7,A17 F104 I1,1969,1_3__750pq,2,1_3__750pq__rep2
1_3__750pq__rep2__samp5,1_3,750,A26.F11,5,2022-06-10 02:12:56,6.871944444486871,0.9827940000000001,0.699,13.94,9.04,7.84,,,0,1.73,ROS_HPLC_Plate_3.xlsx,ID # 7,A17 F104 I1,1969,1_3__750pq,2,1_3__750pq__rep2
1_3__750pq__rep2__samp6,1_3,750,A26.F11,6,2022-06-10 11:54:46,16.56916666694451,1.113552,0.792,,,,,,,,ROS_HPLC_Plate_3.xlsx,ID # 7,A17 F104 I1,1969,1_3__750pq,2,1_3__750pq__rep2
1_4__0pq__rep1__samp0,1_4,0,A7.F2,0,2022-06-15 15:54:00,0,0.0200355,0.01425,,,,,,,,ROS_HPLC_Plate_4.xlsx,ID # 7,A19 F91 I1,1966,1_4__0pq,1,1_4__0pq__rep1
1_4__0pq__rep1__samp1,1_4,0,A7.F2,1,2022-06-15 18:10:53,2.281388888892252,0.149036,0.106,25.8,0,0,,,0,0,ROS_HPLC_Plate_4.xlsx,ID # 7,A19 F91 I1,1966,1_4__0pq,1,1_4__0pq__rep1
1_4__0pq__rep1__samp2,1_4,0,A7.F2,2,2022-06-15 19:32:50,3.6472222221200354,0.430236,0.306,21.26,3.24,0,,,0,0,ROS_HPLC_Plate_4.xlsx,ID # 7,A19 F91 I1,1966,1_4__0pq,1,1_4__0pq__rep1
1_4__0pq__rep1__samp3,1_4,0,A7.F2,3,2022-06-15 20:59:30,5.091666666674428,0.826728,0.588,9.71,12.83,25.98,,,0,0,ROS_HPLC_Plate_4.xlsx,ID # 7,A19 F91 I1,1966,1_4__0pq,1,1_4__0pq__rep1
1_4__0pq__rep1__samp4,1_4,0,A7.F2,4,2022-06-15 21:04:13,5.1702777778264135,0.8689080000000001,0.618,9.05,14.23,28.19,,,0,0,ROS_HPLC_Plate_4.xlsx,ID # 7,A19 F91 I1,1966,1_4__0pq,1,1_4__0pq__rep1
1_4__0pq__rep1__samp5,1_4,0,A7.F2,5,2022-06-16 00:50:43,8.945277777558658,0.985606,0.701,,,,,,,,ROS_HPLC_Plate_4.xlsx,ID # 7,A19 F91 I1,1966,1_4__0pq,1,1_4__0pq__rep1
1_4__0pq__rep2__samp0,1_4,0,A8.F2,0,2022-06-15 16:13:13,0,0.0191128828,0.0135938,,,,,,,,ROS_HPLC_Plate_4.xlsx,ID # 8,A19 F91 I1,1966,1_4__0pq,2,1_4__0pq__rep2
1_4__0pq__rep2__samp1,1_4,0,A8.F2,1,2022-06-15 18:15:33,2.0388888891320676,0.120916,0.086,26.57,0,0,,,0,0,ROS_HPLC_Plate_4.xlsx,ID # 8,A19 F91 I1,1966,1_4__0pq,2,1_4__0pq__rep2
1_4__0pq__rep2__samp2,1_4,0,A8.F2,2,2022-06-15 19:37:32,3.4052777780452743,0.331816,0.236,21.69,2.38,0,,,0,0,ROS_HPLC_Plate_4.xlsx,ID # 8,A19 F91 I1,1966,1_4__0pq,2,1_4__0pq__rep2
1_4__0pq__rep2__samp3,1_4,0,A8.F2,3,2022-06-15 21:08:55,4.928333333577029,0.7887660000000002,0.561,10.79,11.77,24.59,,,0,0,ROS_HPLC_Plate_4.xlsx,ID # 8,A19 F91 I1,1966,1_4__0pq,2,1_4__0pq__rep2
