,subsystem,0_0,1_4_750pq,2_2_750pq,1_2_750pq,3_1_750pq,1_0_750pq,2_3_750pq,3_2_750pq,3_4_750pq,3_3_750pq,1_3_750pq,1_1_750pq
FE3HOXR1,Inorganic Ion Transport and Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
FE3HOXR2,Inorganic Ion Transport and Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
FE3HOXR3,Inorganic Ion Transport and Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
FE3HOXUtex,Inorganic Ion Transport and Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
FE3HOXUtpp,Inorganic Ion Transport and Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
FE3HOXabcpp,Inorganic Ion Transport and Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
FE3HOXexs,Inorganic Ion Transport and Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
FE3HOXtonex,"Transport, Outer Membrane",0,0,0,0,0,0,0,0,0,0,0,0
FE3Ri,Cofactor and Prosthetic Group Biosynthesis,6.06063717276392E-06,5.02164176022457E-06,4.87899209448528E-06,4.98413918392777E-06,3.91516673239036E-06,4.62976864929578E-06,4.66080428911078E-06,5.18151734090024E-06,3.47935720145176E-06,3.79221675371788E-06,4.13375144151326E-06,4.78425914882503E-06
FE3abcpp,Inorganic Ion Transport and Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
FE3tex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
FECRMR1,Inorganic Ion Transport and Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
FECRMR2,Inorganic Ion Transport and Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
FECRMR3,Inorganic Ion Transport and Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
FECRMUtex,Inorganic Ion Transport and Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
FECRMUtpp,Inorganic Ion Transport and Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
FECRMabcpp,Inorganic Ion Transport and Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
FECRMexs,Inorganic Ion Transport and Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
FECRMtonex,"Transport, Outer Membrane",0,0,0,0,0,0,0,0,0,0,0,0
FEENTERR1,Inorganic Ion Transport and Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
FEENTERR2,Inorganic Ion Transport and Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
FEENTERR3,Inorganic Ion Transport and Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
FEENTERabcpp,Inorganic Ion Transport and Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
FEENTERexs,Inorganic Ion Transport and Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
FEENTERtex,Inorganic Ion Transport and Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
FEENTERtonex,"Transport, Outer Membrane",0,0,0,0,0,0,0,0,0,0,0,0
FEENTERtpp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
FEOXAMR1,Inorganic Ion Transport and Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
FEOXAMR2,Inorganic Ion Transport and Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
FEOXAMR3,Inorganic Ion Transport and Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
FEOXAMUtex,Inorganic Ion Transport and Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
FEOXAMUtpp,Inorganic Ion Transport and Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
FEOXAMabcpp,Inorganic Ion Transport and Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
FEOXAMexs,Inorganic Ion Transport and Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
FEOXAMtonex,"Transport, Outer Membrane",0,0,0,0,0,0,0,0,0,0,0,0
FEROpp,Inorganic Ion Transport and Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
FFSD,Alternate Carbon Metabolism,1.57891440198586E-23,0,0,0,0,0,0,0,0,0,0,0
FHL,Pyruvate Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
FLVR,Cofactor and Prosthetic Group Biosynthesis,0,0,0,0,0,0,0,0,0,0,0,0
FLVRx,Cofactor and Prosthetic Group Biosynthesis,0,0,0,0,0,0,0,0,0,0,0,0
FMNAT,Cofactor and Prosthetic Group Biosynthesis,0.000152402880848,0.000148585559522,0.000150453793289,0.000120695360543,8.53839622056758E-05,0.000115279277033,0.000124792225106,0.000146959436178,7.82910333096168E-05,9.23177912729062E-05,0.000110418996928,0.000115167970006
FMNRx,Cofactor and Prosthetic Group Biosynthesis,6.75347033581405E-06,6.54742489355571E-06,6.77200578452646E-06,6.48716185827876E-06,3.59313009597978E-06,5.7772517800598E-06,6.06616049752428E-06,6.60111058276336E-06,3.73527909540801E-06,4.17565236233657E-06,5.06404248467434E-06,4.70234872718347E-06
FMNRx2,Cofactor and Prosthetic Group Biosynthesis,0,0,0,0,0,0,0,0,0,0,0,0
FOMETRi,Folate Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
FORCT,Alternate Carbon Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
FORt2pp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
FORtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
FORtppi,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
FRD2,Citric Acid Cycle,0,0,0,0,0,0,0,0,0,0,0,0
FRD3,Citric Acid Cycle,1.57891440198586E-23,0,0,0,0,0,0,0,0,0,0,0
FRUK,Alternate Carbon Metabolism,5.77530029660027E-23,0,0,0,0,0,0,0,0,0,0,0
FRULYSDG,Alternate Carbon Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
FRULYSE,Alternate Carbon Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
FRULYSK,Alternate Carbon Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
FRULYSt2pp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
FRULYStex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
FRUURt2rpp,"Transport, Inner Membrane",2.25814128497171E-23,0,0,0,0,0,0,0,0,0,0,0
FRUURtex,"Transport, Outer Membrane Porin",2.25814128497171E-23,0,0,0,0,0,0,0,0,0,0,0
FRUpts2pp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
FRUptspp,"Transport, Inner Membrane",5.77530029660027E-23,0,0,0,0,0,0,0,0,0,0,0
FRUtex,"Transport, Outer Membrane Porin",1.57891440198586E-23,0,0,0,0,0,0,0,0,0,0,0
FTHFD,Folate Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
FTHFLi,Folate Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
FUCtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
FUCtpp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
FUM,Citric Acid Cycle,3.92952437668824,1.66321874874885,1.1819452744148,1.73725408492004,1.81071202598293,1.30584303832233,1.24030991811048,2.04900291468905,0.677829322202571,0.944000359240579,0.903302416161587,2.55964591458715
FUMt2_2pp,"Transport, Inner Membrane",4.95513538072253E-34,0,0,0,0,0,0,0,0,0,0,0
FUMt2_3pp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
FUMtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
FUSAtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
FUSAtpp,"Transport, Outer Membrane",0,0,0,0,0,0,0,0,0,0,0,0
G1PACT,Cell Envelope Biosynthesis,0.0566856,0.055903604297309,0.05680553145113,0.055097211211017,0.040495330667974,0.051932751229176,0.053352086495457,0.055869560413075,0.041273776167277,0.043820139582747,0.048549367792197,0.046825263630132
G1PPpp,Glycolysis/Gluconeogenesis,1.57891440198586E-23,0,0,0,0,0,0,0,0,0,0,0
G1PTT,Cell Envelope Biosynthesis,0,0,0,0,0,0,0,0,0,0,0,0
G1Ptex,"Transport, Outer Membrane Porin",1.57891440198586E-23,0,0,0,0,0,0,0,0,0,0,0
G1SAT,Cofactor and Prosthetic Group Biosynthesis,5.97438781398446E-05,5.86978430343424E-05,5.96444830035535E-05,5.20902219107165E-05,3.65598138863881E-05,4.90641463778347E-05,5.20794865624905E-05,5.80753335874942E-05,3.57549279328449E-05,4.01231337307452E-05,4.65777078513251E-05,4.60090200348465E-05
G2PP,Alternate Carbon Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
G2PPpp,Alternate Carbon Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
G3PCabcpp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
G3PCtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
G3PD2,Alternate Carbon Metabolism,-0.087754294513278,-0.086541091656518,-0.087940558542075,-0.085302736763229,-0.062683762333703,-0.080398988041835,-0.082596075651208,-0.086494171846605,-0.063891753307062,-0.067832026175675,-0.075155082914544,-0.072482494952874
G3PD5,Oxidative Phosphorylation,0,0,0,0,0,0,0,0,0,0,0,0
G3PD6,Oxidative Phosphorylation,0,0,0,0,0,0,0,0,0,0,0,0
G3PD7,Oxidative Phosphorylation,0,0,0,0,0,0,0,0,0,0,0,0
G3PEabcpp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
G3PEtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
G3PGabcpp,"Transport, Inner Membrane",-1.02996197092998E-23,0,0,0,0,0,0,0,0,0,0,0
G3PGtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
G3PIabcpp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
G3PItex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
G3PSabcpp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
G3PStex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
G3PT,Alternate Carbon Metabolism,-1.02996197002493E-23,0,0,0,0,0,0,0,0,0,0,0
G5SADs,Arginine and Proline Metabolism,0.127645475024514,0.126256211563748,0.127627793958158,0.121907035235897,0.092840518528348,0.116015190337263,0.119324215433203,0.124810501040165,0.093619950561897,0.099945316408106,0.110039185076922,0.107500273624736
G5SD,Arginine and Proline Metabolism,0.127645475024514,0.126256211563748,0.127627793958158,0.121907035235897,0.092840518528348,0.116015190337263,0.119324215433203,0.124810501040165,0.093619950561897,0.099945316408106,0.110039185076922,0.107500273624736
G6PDA,Alternate Carbon Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
G6PDH2r,Pentose Phosphate Pathway,4.02649152847964,3.58186275493104,4.41645189563297,3.19401744183227,2.11599878264615,1.022794966052,1.34645933180473,3.09827848536764,2.73651662266042,2.78803511614516,3.63076715344366,4.21207087926302
G6PP,Glycolysis/Gluconeogenesis,0,0,0,0,0,0,0,0,0,0,0,0
G6Pt6_2pp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
G6Ptex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
GAL1PPpp,Alternate Carbon Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
GAL1Ptex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
GALBDtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
GALCTD,Alternate Carbon Metabolism,8.26135878988576E-23,0,0,0,0,0,0,0,0,0,0,0
GALCTLO,Alternate Carbon Metabolism,9.03862127538935E-24,0,0,0,0,0,0,0,0,0,0,0
GALCTND,Alternate Carbon Metabolism,1.57891440198586E-23,0,0,0,0,0,0,0,0,0,0,0
GALCTNLt2pp,"Transport, Inner Membrane",9.03862127529002E-24,0,0,0,0,0,0,0,0,0,0,0
GALCTNLtex,"Transport, Outer Membrane Porin",9.03862127529002E-24,0,0,0,0,0,0,0,0,0,0,0
GALCTNt2pp,"Transport, Inner Membrane",1.57891440198586E-23,0,0,0,0,0,0,0,0,0,0,0
GALCTNtex,"Transport, Outer Membrane Porin",1.57891440198586E-23,0,0,0,0,0,0,0,0,0,0,0
GALCTt2rpp,"Transport, Inner Membrane",4.92013659593889E-23,0,0,0,0,0,0,0,0,0,0,0
GALCTtex,"Transport, Outer Membrane Porin",8.26135878988576E-23,0,0,0,0,0,0,0,0,0,0,0
GALKr,Alternate Carbon Metabolism,3.15782880397173E-23,0,0,0,0,0,0,0,0,0,0,0
GALM2pp,Alternate Carbon Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
GALS3,Alternate Carbon Metabolism,1.57891440198586E-23,0,0,0,0,0,0,0,0,0,0,0
GALT1,Lipopolysaccharide Biosynthesis / Recycling,0,0,0,0,0,0,0,0,0,0,0,0
GALTptspp,"Transport, Inner Membrane",5.5246690078951E-23,0,0,0,0,0,0,0,0,0,0,0
GALTtex,"Transport, Outer Membrane Porin",1.57891440198586E-23,0,0,0,0,0,0,0,0,0,0,0
GALURt2rpp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
GALURtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
GALUi,Cell Envelope Biosynthesis,0,0,0,0,0,0,0,0,0,0,0,0
GALabcpp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
GALt2pp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
GALtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
GAM6Pt6_2pp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
GAMAN6Ptex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
GAMptspp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
GAMtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
GAPD,Glycolysis/Gluconeogenesis,15.4940269450896,15.5633098632077,16.7418387000576,25.093572633284,12.2155754827269,21.0895103336391,19.5815611742387,19.083701578706,18.8001421823934,13.186585560893,15.0525370019384,10.4249202268975
GARFT,Purine and Pyrimidine Biosynthesis,0.052152987334335,0.174599992604051,0.178600250669364,0.17379786421146,0.118209071396266,0.049328969388601,0.050417744343796,0.17624441859599,0.12223255982479,0.129760877842374,0.040428603388073,0.03657099245237
GART,Purine and Pyrimidine Biosynthesis,0.144964471156476,0.015457778826335,0.015693131112079,0.015070506091455,0.011099249464995,0.125476652527971,0.130050214443155,0.015415828398941,0.011264757872587,0.01200545793017,0.119648767130023,0.116073544509806
GBBTNtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
GCALDD,Folate Metabolism,0.0004014,0.000395862560596,0.000402249254211,0.000390152359331,0.000286754056235,0.000367744300905,0.000377794845945,0.000395621490287,0.000292266356068,0.000310297571667,0.000343786009706,0.000331577346295
GDMANE,Cell Envelope Biosynthesis,0,0,0,0,0,0,0,0,0,0,0,0
GDPDPK,Cofactor and Prosthetic Group Biosynthesis,0,0,0,0,0,0,0,0,0,0,0,0
GDPMNH,Cell Envelope Biosynthesis,0,0,0,0,0,0,0,0,0,0,0,0
GDPMNP,Cell Envelope Biosynthesis,0,0,0,0,0,0,0,0,0,0,0,0
GDPTPDP,Cofactor and Prosthetic Group Biosynthesis,0,0,0,0,0,0,0,0,0,0,0,0
GDPtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
GF6PTA,Cell Envelope Biosynthesis,0.0566856,0.055903604297309,0.05680553145113,0.055097211211017,0.040495330667974,0.051932751229176,0.053352086495457,0.055869560413075,0.041273776167277,0.043820139582747,0.048549367792197,0.046825263630132
GGGABADr,Alternate Carbon Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
GGGABAH,Alternate Carbon Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
GGPTRCO,Alternate Carbon Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
GGPTRCS,Alternate Carbon Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
GHBDHx,Arginine and Proline Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
GHMT2r,Glycine and Serine Metabolism,0.461412699545703,0.512151882199504,0.522023771469585,0.50744104115293,0.362267760148349,0.418899078150904,0.430659798193563,0.5146934383244,0.371697740537986,0.39382342640086,0.386338355417856,0.370190225378725
GK1,Nucleotide Salvage Pathway,0.136614405114955,0.132651003125632,0.135327324771254,0.131722090135484,0.093505661289537,0.122762995055909,0.126411982773799,0.133521295190625,0.096091883824819,0.101537778540995,0.113346363027826,0.108621788533749
GLBRAN2,Glycolysis/Gluconeogenesis,0,0,0,0,0,0,0,0,0,0,0,0
GLCATr,Alternate Carbon Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
GLCDpp,Oxidative Phosphorylation,7.21730680850312E-22,0,0,0,0,0,0,0,0,0,0,0
GLCNt2rpp,"Transport, Inner Membrane",7.21730680850312E-22,0,0,0,0,0,0,0,0,0,0,0
GLCNtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
GLCP,Glycolysis/Gluconeogenesis,0,0,0,0,0,0,0,0,0,0,0,0
GLCP2,Glycolysis/Gluconeogenesis,0,0,0,0,0,0,0,0,0,0,0,0
GLCRAL,Alternate Carbon Metabolism,8.26135878988576E-23,0,0,0,0,0,0,0,0,0,0,0
GLCRD,Alternate Carbon Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
GLCRt2rpp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
GLCRtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
GLCS1,Glycolysis/Gluconeogenesis,0.085111316968113,0.08393717954839,0.085291389574763,0.082726410365947,0.06080223062313,0.077975091573389,0.080106170608145,0.083886063924284,0.061971037544704,0.065794307365788,0.072895067367429,0.070306389187723
GLCTR1,Lipopolysaccharide Biosynthesis / Recycling,0,0,0,0,0,0,0,0,0,0,0,0
GLCTR2,Lipopolysaccharide Biosynthesis / Recycling,0,0,0,0,0,0,0,0,0,0,0,0
GLCTR3,Lipopolysaccharide Biosynthesis / Recycling,0,0,0,0,0,0,0,0,0,0,0,0
GLCUR1Ptex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
GLCURt2rpp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
GLCURtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
GLCabcpp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
GLCptspp,"Transport, Inner Membrane",16.03945588,12.14797532,13.2702420216249,21.7159191083856,9.72377557285264,17.9611288055825,16.3707375593384,15.6630060264756,16.2572898380283,10.4945051531584,12.1291712746113,7.60752904438402
GLCt2pp,"Transport, Inner Membrane",0,0,2.15965071837507,4.3652997016144,3.13724966714736,4.05287535441747,4.16183270066163,4.42104513352438,3.26890949197175,3.46238063684163,2.57209056538871,1.13472635261598
GLCtex,,10.4124270725209,12.14797532,15.42989274,26.08121881,12.86102524,22.01400416,20.53257026,20.08405116,19.52619933,13.95688579,14.70126184,8.742255397
GLCtexi,,0,0,0,0,0,0,0,0,0,0,0,0
GLDBRAN2,Glycolysis/Gluconeogenesis,0,0,0,0,0,0,0,0,0,0,0,0
GLGC,Glycolysis/Gluconeogenesis,0.085111316968113,0.08393717954839,0.085291389574763,0.082726410365947,0.06080223062313,0.077975091573389,0.080106170608145,0.083886063924284,0.061971037544704,0.065794307365788,0.072895067367429,0.070306389187723
GLNS,Glutamate Metabolism,1.0900442021706,1.06224356328592,1.08254277875867,1.05053006210291,0.748978022790967,0.98230368278454,1.01157538162988,1.06630262775792,0.767979753033811,0.815030740404933,0.910297680446995,0.872946965989614
GLNabcpp,"Transport, Inner Membrane",-5.29843233041564E-35,0,0,0,0,0,0,0,0,0,0,0
GLNtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
GLTPD,Alternate Carbon Metabolism,4.8486700245632E-23,0,0,0,0,0,0,0,0,0,0,0
GLU5K,Arginine and Proline Metabolism,0.127645475024514,0.126256211563748,0.127627793958158,0.121907035235897,0.092840518528348,0.116015190337263,0.119324215433203,0.124810501040165,0.093619950561897,0.099945316408106,0.110039185076922,0.107500273624736
GLUABUTt7pp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
GLUCYS,Cofactor and Prosthetic Group Biosynthesis,-1.24671581482118E-34,0,0,0,0,0,0,0,0,0,0,0
GLUDC,Glutamate Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
GLUDy,Glutamate Metabolism,-5.30970779988643,-5.28877244845708,-5.37260781171849,-5.21057247977613,-3.84107591378981,-4.85797736595702,-4.98986868297212,-5.28700018588619,-3.91656268178557,-4.15243222686366,-4.54296592516221,-4.38230514620321
GLUN,Glutamate Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
GLUNpp,Glutamate Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
GLUPRT,Purine and Pyrimidine Biosynthesis,0.19711745849081,0.190057771430386,0.194293381781442,0.188868370302916,0.12930832086126,0.174805621916572,0.180467958786951,0.191660246994931,0.133497317697377,0.141766335772544,0.160077370518096,0.152644536962176
GLUR,Cell Envelope Biosynthesis,-0.0166728,-0.016442793473619,-0.01670807515098,-0.01620561100313,-0.011910794790229,-0.015274855954489,-0.015692321642912,-0.016432780227344,-0.012139757103776,-0.012888712887139,-0.014279709473407,-0.01377260283833
GLUSy,Glutamate Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
GLUabcpp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
GLUt2rpp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
GLUt4pp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
GLUtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
GLXCL,Glyoxylate Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
GLYALDtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
GLYALDtpp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
GLYAT,Glycine and Serine Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
GLYBabcpp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
GLYBt2pp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
GLYBtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
GLYC2Pabcpp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
GLYC2Ptex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
GLYC3Pabcpp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
GLYC3Pt6pp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
GLYC3Ptex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
GLYCAt2rpp,"Transport, Inner Membrane",6.16216476441376E-35,0,0,0,0,0,0,0,0,0,0,0
GLYCAtex,"Transport, Outer Membrane Porin",6.18472830848076E-57,0,0,0,0,0,0,0,0,0,0,0
GLYCDx,Alternate Carbon Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
GLYCK,Glyoxylate Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
GLYCK2,Glycine and Serine Metabolism,2.32708512632385E-22,0,0,0,0,0,0,0,0,0,0,0
GLYCL,Folate Metabolism,0,0.062064465749605,0.0626588520462,0.058590908283713,0.044488472765362,0,0,0.061132351117708,0.044720021996345,0.048065839717363,0,0
GLYCLTDx,Glyoxylate Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
GLYCLTDy,Glyoxylate Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
GLYCLTt2rpp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
GLYCLTt4pp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
GLYCLTtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
GLYCTO2,Alternate Carbon Metabolism,0.0004014,0.000395862560596,0.000402249254211,0.000390152359331,0.000286754056235,0.000367744300905,0.000377794845945,0.000395621490287,0.000292266356068,0.000310297571667,0.000343786009706,0.000331577346295
GLYCTO3,Alternate Carbon Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
GLYCTO4,Alternate Carbon Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
GLYCtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
GLYCtpp,"Transport, Inner Membrane",-1.02996197003641E-23,0,0,0,0,0,0,0,0,0,0,0
GLYK,Alternate Carbon Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
GLYOX,Methylglyoxal Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
GLYOX3,Methylglyoxal Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
GLYt2pp,,0,0,0,0,0,0,0,0,0,0,0,0
GLYt2rpp,,0,0,0,0,0,0,0,0,0,0,0,0
GLYt4pp,"Transport, Inner Membrane",0,0,0,0,0,0,0,0,0,0,0,0
GLYtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
GMAND,Cell Envelope Biosynthesis,0,0,0,0,0,0,0,0,0,0,0,0
GMHEPAT,Lipopolysaccharide Biosynthesis / Recycling,0,0,0,0,0,0,0,0,0,0,0,0
GMHEPK,Lipopolysaccharide Biosynthesis / Recycling,0,0,0,0,0,0,0,0,0,0,0,0
GMHEPPA,Lipopolysaccharide Biosynthesis / Recycling,0,0,0,0,0,0,0,0,0,0,0,0
GMPR,Purine and Pyrimidine Biosynthesis,0,0,0,0,0,0,0,0,0,0,0,0
GMPS2,Purine and Pyrimidine Biosynthesis,0.102578239622522,0.099000510744697,0.101242983980248,0.098448784629194,0.067135438389736,0.091043013064816,0.094012955519468,0.099893989109311,0.06935118942686,0.07366061734652,0.083262334190372,0.079335621894116
GMPtex,"Transport, Outer Membrane Porin",0,0,0,0,0,0,0,0,0,0,0,0
GND,Pentose Phosphate Pathway,0.486816526536347,3.00901074837954,2.77992573302756,3.19401744183227,2.11599878264615,1.022794966052,1.34645933180473,3.09827848536764,2.73651662266042,2.78803511614516,2.7182727497539,0.237098325554335
GNK,Alternate Carbon Metabolism,7.56743530943692E-22,0,0,0,0,0,0,0,0,0,0,0
GOFUCR,Cell Envelope Biosynthesis,0,0,0,0,0,0,0,0,0,0,0,0
GP4GH,Nucleotide Salvage Pathway,0,0,0,0,0,0,0,0,0,0,0,0
GPDDA1,Glycerophospholipid Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
GPDDA1pp,Glycerophospholipid Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
GPDDA2,Glycerophospholipid Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
GPDDA2pp,Glycerophospholipid Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
GPDDA3,Glycerophospholipid Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
GPDDA3pp,Glycerophospholipid Metabolism,0,0,0,0,0,0,0,0,0,0,0,0
